"vaccine_uptake","v1_transmission_effectiveness","v2_transmission_effectiveness","strategy","relax_triggers","day","new_cases"
90,50,75,"Tight Suppression","No",322,965
60,75,75,"Tight Suppression","No",322,969
75,75,75,"Tight Suppression","No",322,969
90,75,75,"Tight Suppression","No",322,968
60,90,75,"Tight Suppression","No",322,963
75,90,75,"Tight Suppression","No",322,958
90,90,75,"Tight Suppression","No",322,969
60,50,90,"Tight Suppression","No",322,974
75,50,90,"Tight Suppression","No",322,969
90,50,90,"Tight Suppression","No",322,972
60,75,90,"Tight Suppression","No",322,972
75,75,90,"Tight Suppression","No",322,966
90,75,90,"Tight Suppression","No",322,966
60,90,90,"Tight Suppression","No",322,949
75,90,90,"Tight Suppression","No",322,935
90,90,90,"Tight Suppression","No",322,934
60,50,50,"Loose Suppression","No",322,935
75,50,50,"Loose Suppression","No",322,938
90,50,50,"Loose Suppression","No",322,938
60,75,50,"Loose Suppression","No",322,936
75,75,50,"Loose Suppression","No",322,942
90,75,50,"Loose Suppression","No",322,936
60,90,50,"Loose Suppression","No",322,924
75,90,50,"Loose Suppression","No",322,925
90,90,50,"Loose Suppression","No",322,923
60,50,75,"Loose Suppression","No",322,920
75,50,75,"Loose Suppression","No",322,914
90,50,75,"Loose Suppression","No",322,913
60,75,75,"Loose Suppression","No",322,911
75,75,75,"Loose Suppression","No",322,911
90,75,75,"Loose Suppression","No",322,912
60,90,75,"Loose Suppression","No",322,908
75,90,75,"Loose Suppression","No",322,909
90,90,75,"Loose Suppression","No",322,908
60,50,90,"Loose Suppression","No",322,909
75,50,90,"Loose Suppression","No",322,908
90,50,90,"Loose Suppression","No",322,904
60,75,90,"Loose Suppression","No",322,900
75,75,90,"Loose Suppression","No",322,899
90,75,90,"Loose Suppression","No",322,898
60,90,90,"Loose Suppression","No",322,896
75,90,90,"Loose Suppression","No",322,894
90,90,90,"Loose Suppression","No",322,894
60,50,50,"Aggressive Elimination","Yes",323,891
75,50,50,"Aggressive Elimination","Yes",323,890
90,50,50,"Aggressive Elimination","Yes",323,891
60,75,50,"Aggressive Elimination","Yes",323,893
75,75,50,"Aggressive Elimination","Yes",323,902
90,75,50,"Aggressive Elimination","Yes",323,907
60,90,50,"Aggressive Elimination","Yes",323,909
75,90,50,"Aggressive Elimination","Yes",323,912
90,90,50,"Aggressive Elimination","Yes",323,907
60,50,75,"Aggressive Elimination","Yes",323,907
75,50,75,"Aggressive Elimination","Yes",323,901
90,50,75,"Aggressive Elimination","Yes",323,908
60,75,75,"Aggressive Elimination","Yes",323,914
75,75,75,"Aggressive Elimination","Yes",323,920
90,75,75,"Aggressive Elimination","Yes",323,917
60,90,75,"Aggressive Elimination","Yes",323,922
75,90,75,"Aggressive Elimination","Yes",323,914
90,90,75,"Aggressive Elimination","Yes",323,912
60,50,90,"Aggressive Elimination","Yes",323,916
75,50,90,"Aggressive Elimination","Yes",323,911
90,50,90,"Aggressive Elimination","Yes",323,907
60,75,90,"Aggressive Elimination","Yes",323,908
75,75,90,"Aggressive Elimination","Yes",323,909
90,75,90,"Aggressive Elimination","Yes",323,907
60,90,90,"Aggressive Elimination","Yes",323,909
75,90,90,"Aggressive Elimination","Yes",323,904
90,90,90,"Aggressive Elimination","Yes",323,912
60,50,50,"Moderate Elimination","Yes",323,911
75,50,50,"Moderate Elimination","Yes",323,906
90,50,50,"Moderate Elimination","Yes",323,908
60,75,50,"Moderate Elimination","Yes",323,915
75,75,50,"Moderate Elimination","Yes",323,910
90,75,50,"Moderate Elimination","Yes",323,912
60,90,50,"Moderate Elimination","Yes",323,912
75,90,50,"Moderate Elimination","Yes",323,914
90,90,50,"Moderate Elimination","Yes",323,907
60,50,75,"Moderate Elimination","Yes",323,912
75,50,75,"Moderate Elimination","Yes",323,918
90,50,75,"Moderate Elimination","Yes",323,918
60,75,75,"Moderate Elimination","Yes",323,922
75,75,75,"Moderate Elimination","Yes",323,923
90,75,75,"Moderate Elimination","Yes",323,926
60,90,75,"Moderate Elimination","Yes",323,929
75,90,75,"Moderate Elimination","Yes",323,936
90,90,75,"Moderate Elimination","Yes",323,934
60,50,90,"Moderate Elimination","Yes",323,939
75,50,90,"Moderate Elimination","Yes",323,948
90,50,90,"Moderate Elimination","Yes",323,953
60,75,90,"Moderate Elimination","Yes",323,952
75,75,90,"Moderate Elimination","Yes",323,954
90,75,90,"Moderate Elimination","Yes",323,966
60,90,90,"Moderate Elimination","Yes",323,966
75,90,90,"Moderate Elimination","Yes",323,962
90,90,90,"Moderate Elimination","Yes",323,955
60,50,50,"Tight Suppression","Yes",323,948
75,50,50,"Tight Suppression","Yes",323,944
90,50,50,"Tight Suppression","Yes",323,931
60,75,50,"Tight Suppression","Yes",323,934
75,75,50,"Tight Suppression","Yes",323,928
90,75,50,"Tight Suppression","Yes",323,923
60,90,50,"Tight Suppression","Yes",323,925
75,90,50,"Tight Suppression","Yes",323,927
90,90,50,"Tight Suppression","Yes",323,920
60,50,75,"Tight Suppression","Yes",323,919
75,50,75,"Tight Suppression","Yes",323,918
90,50,75,"Tight Suppression","Yes",323,922
60,75,75,"Tight Suppression","Yes",323,918
75,75,75,"Tight Suppression","Yes",323,923
90,75,75,"Tight Suppression","Yes",323,921
60,90,75,"Tight Suppression","Yes",323,911
75,90,75,"Tight Suppression","Yes",323,907
90,90,75,"Tight Suppression","Yes",323,912
60,50,90,"Tight Suppression","Yes",323,910
75,50,90,"Tight Suppression","Yes",323,909
90,50,90,"Tight Suppression","Yes",323,912
60,75,90,"Tight Suppression","Yes",323,906
75,75,90,"Tight Suppression","Yes",323,902
90,75,90,"Tight Suppression","Yes",323,895
60,90,90,"Tight Suppression","Yes",323,899
75,90,90,"Tight Suppression","Yes",323,910
90,90,90,"Tight Suppression","Yes",323,902
60,50,50,"Loose Suppression","Yes",323,909
75,50,50,"Loose Suppression","Yes",323,908
90,50,50,"Loose Suppression","Yes",323,901
60,75,50,"Loose Suppression","Yes",323,900
75,75,50,"Loose Suppression","Yes",323,905
90,75,50,"Loose Suppression","Yes",323,909
60,90,50,"Loose Suppression","Yes",323,907
75,90,50,"Loose Suppression","Yes",323,909
90,90,50,"Loose Suppression","Yes",323,907
60,50,75,"Loose Suppression","Yes",323,903
75,50,75,"Loose Suppression","Yes",323,901
90,50,75,"Loose Suppression","Yes",323,898
60,75,75,"Loose Suppression","Yes",323,889
75,75,75,"Loose Suppression","Yes",323,886
90,75,75,"Loose Suppression","Yes",323,887
60,90,75,"Loose Suppression","Yes",323,883
75,90,75,"Loose Suppression","Yes",323,886
90,90,75,"Loose Suppression","Yes",323,893
60,50,90,"Loose Suppression","Yes",323,896
75,50,90,"Loose Suppression","Yes",323,898
90,50,90,"Loose Suppression","Yes",323,893
60,75,90,"Loose Suppression","Yes",323,902
75,75,90,"Loose Suppression","Yes",323,907
90,75,90,"Loose Suppression","Yes",323,904
60,90,90,"Loose Suppression","Yes",323,901
75,90,90,"Loose Suppression","Yes",323,896
90,90,90,"Loose Suppression","Yes",323,893
60,50,50,"Aggressive Elimination","No",323,896
75,50,50,"Aggressive Elimination","No",323,893
90,50,50,"Aggressive Elimination","No",323,890
60,75,50,"Aggressive Elimination","No",323,886
75,75,50,"Aggressive Elimination","No",323,892
90,75,50,"Aggressive Elimination","No",323,892
60,90,50,"Aggressive Elimination","No",323,892
75,90,50,"Aggressive Elimination","No",323,884
90,90,50,"Aggressive Elimination","No",323,889
60,50,75,"Aggressive Elimination","No",323,886
75,50,75,"Aggressive Elimination","No",323,885
90,50,75,"Aggressive Elimination","No",323,878
60,75,75,"Aggressive Elimination","No",323,889
75,75,75,"Aggressive Elimination","No",323,889
90,75,75,"Aggressive Elimination","No",323,892
60,90,75,"Aggressive Elimination","No",323,897
75,90,75,"Aggressive Elimination","No",323,891
90,90,75,"Aggressive Elimination","No",323,893
60,50,90,"Aggressive Elimination","No",323,888
75,50,90,"Aggressive Elimination","No",323,885
90,50,90,"Aggressive Elimination","No",323,883
60,75,90,"Aggressive Elimination","No",323,889
75,75,90,"Aggressive Elimination","No",323,894
90,75,90,"Aggressive Elimination","No",323,895
60,90,90,"Aggressive Elimination","No",323,886
75,90,90,"Aggressive Elimination","No",323,893
90,90,90,"Aggressive Elimination","No",323,887
60,50,50,"Moderate Elimination","No",323,899
75,50,50,"Moderate Elimination","No",323,893
90,50,50,"Moderate Elimination","No",323,900
60,75,50,"Moderate Elimination","No",323,897
75,75,50,"Moderate Elimination","No",323,904
90,75,50,"Moderate Elimination","No",323,903
60,90,50,"Moderate Elimination","No",323,896
75,90,50,"Moderate Elimination","No",323,897
90,90,50,"Moderate Elimination","No",323,900
60,50,75,"Moderate Elimination","No",323,895
75,50,75,"Moderate Elimination","No",323,910
90,50,75,"Moderate Elimination","No",323,905
60,75,75,"Moderate Elimination","No",323,905
75,75,75,"Moderate Elimination","No",323,900
90,75,75,"Moderate Elimination","No",323,896
60,90,75,"Moderate Elimination","No",323,888
75,90,75,"Moderate Elimination","No",323,879
90,90,75,"Moderate Elimination","No",323,881
60,50,90,"Moderate Elimination","No",323,884
75,50,90,"Moderate Elimination","No",323,881
90,50,90,"Moderate Elimination","No",323,891
60,75,90,"Moderate Elimination","No",323,897
75,75,90,"Moderate Elimination","No",323,887
90,75,90,"Moderate Elimination","No",323,894
60,90,90,"Moderate Elimination","No",323,896
75,90,90,"Moderate Elimination","No",323,907
90,90,90,"Moderate Elimination","No",323,905
60,50,50,"Tight Suppression","No",323,904
75,50,50,"Tight Suppression","No",323,906
90,50,50,"Tight Suppression","No",323,900
60,75,50,"Tight Suppression","No",323,900
75,75,50,"Tight Suppression","No",323,899
90,75,50,"Tight Suppression","No",323,906
60,90,50,"Tight Suppression","No",323,911
75,90,50,"Tight Suppression","No",323,909
90,90,50,"Tight Suppression","No",323,913
60,50,75,"Tight Suppression","No",323,920
75,50,75,"Tight Suppression","No",323,919
90,50,75,"Tight Suppression","No",323,922
60,75,75,"Tight Suppression","No",323,922
75,75,75,"Tight Suppression","No",323,925
90,75,75,"Tight Suppression","No",323,937
60,90,75,"Tight Suppression","No",323,930
75,90,75,"Tight Suppression","No",323,935
90,90,75,"Tight Suppression","No",323,934
60,50,90,"Tight Suppression","No",323,926
75,50,90,"Tight Suppression","No",323,929
90,50,90,"Tight Suppression","No",323,924
60,75,90,"Tight Suppression","No",323,928
75,75,90,"Tight Suppression","No",323,936
90,75,90,"Tight Suppression","No",323,946
60,90,90,"Tight Suppression","No",323,947
75,90,90,"Tight Suppression","No",323,954
90,90,90,"Tight Suppression","No",323,956
60,50,50,"Loose Suppression","No",323,952
75,50,50,"Loose Suppression","No",323,954
90,50,50,"Loose Suppression","No",323,963
60,75,50,"Loose Suppression","No",323,957
75,75,50,"Loose Suppression","No",323,954
90,75,50,"Loose Suppression","No",323,955
60,90,50,"Loose Suppression","No",323,963
75,90,50,"Loose Suppression","No",323,963
90,90,50,"Loose Suppression","No",323,959
60,50,75,"Loose Suppression","No",323,958
75,50,75,"Loose Suppression","No",323,956
90,50,75,"Loose Suppression","No",323,968
60,75,75,"Loose Suppression","No",323,973
75,75,75,"Loose Suppression","No",323,970
90,75,75,"Loose Suppression","No",323,959
60,90,75,"Loose Suppression","No",323,964
75,90,75,"Loose Suppression","No",323,959
90,90,75,"Loose Suppression","No",323,971
60,50,90,"Loose Suppression","No",323,971
75,50,90,"Loose Suppression","No",323,963
90,50,90,"Loose Suppression","No",323,962
60,75,90,"Loose Suppression","No",323,960
75,75,90,"Loose Suppression","No",323,961
90,75,90,"Loose Suppression","No",323,963
60,90,90,"Loose Suppression","No",323,968
75,90,90,"Loose Suppression","No",323,971
90,90,90,"Loose Suppression","No",323,971
60,50,50,"Aggressive Elimination","Yes",324,970
75,50,50,"Aggressive Elimination","Yes",324,971
90,50,50,"Aggressive Elimination","Yes",324,976
60,75,50,"Aggressive Elimination","Yes",324,979
75,75,50,"Aggressive Elimination","Yes",324,992
90,75,50,"Aggressive Elimination","Yes",324,988
60,90,50,"Aggressive Elimination","Yes",324,988
75,90,50,"Aggressive Elimination","Yes",324,995
90,90,50,"Aggressive Elimination","Yes",324,986
60,50,75,"Aggressive Elimination","Yes",324,979
75,50,75,"Aggressive Elimination","Yes",324,973
90,50,75,"Aggressive Elimination","Yes",324,973
60,75,75,"Aggressive Elimination","Yes",324,974
75,75,75,"Aggressive Elimination","Yes",324,968
90,75,75,"Aggressive Elimination","Yes",324,968
60,90,75,"Aggressive Elimination","Yes",324,967
75,90,75,"Aggressive Elimination","Yes",324,968
90,90,75,"Aggressive Elimination","Yes",324,968
60,50,90,"Aggressive Elimination","Yes",324,972
75,50,90,"Aggressive Elimination","Yes",324,969
90,50,90,"Aggressive Elimination","Yes",324,970
60,75,90,"Aggressive Elimination","Yes",324,970
75,75,90,"Aggressive Elimination","Yes",324,971
90,75,90,"Aggressive Elimination","Yes",324,963
60,90,90,"Aggressive Elimination","Yes",324,964
75,90,90,"Aggressive Elimination","Yes",324,965
90,90,90,"Aggressive Elimination","Yes",324,966
60,50,50,"Moderate Elimination","Yes",324,970
75,50,50,"Moderate Elimination","Yes",324,970
90,50,50,"Moderate Elimination","Yes",324,969
60,75,50,"Moderate Elimination","Yes",324,972
75,75,50,"Moderate Elimination","Yes",324,979
90,75,50,"Moderate Elimination","Yes",324,981
60,90,50,"Moderate Elimination","Yes",324,987
75,90,50,"Moderate Elimination","Yes",324,987
90,90,50,"Moderate Elimination","Yes",324,998
60,50,75,"Moderate Elimination","Yes",324,993
75,50,75,"Moderate Elimination","Yes",324,993
90,50,75,"Moderate Elimination","Yes",324,999
60,75,75,"Moderate Elimination","Yes",324,997
75,75,75,"Moderate Elimination","Yes",324,1003
90,75,75,"Moderate Elimination","Yes",324,1005
60,90,75,"Moderate Elimination","Yes",324,1012
75,90,75,"Moderate Elimination","Yes",324,1006
90,90,75,"Moderate Elimination","Yes",324,1009
60,50,90,"Moderate Elimination","Yes",324,1007
75,50,90,"Moderate Elimination","Yes",324,1008
90,50,90,"Moderate Elimination","Yes",324,1009
60,75,90,"Moderate Elimination","Yes",324,1007
75,75,90,"Moderate Elimination","Yes",324,1007
90,75,90,"Moderate Elimination","Yes",324,1006
60,90,90,"Moderate Elimination","Yes",324,1005
75,90,90,"Moderate Elimination","Yes",324,1006
90,90,90,"Moderate Elimination","Yes",324,1006
60,50,50,"Tight Suppression","Yes",324,1013
75,50,50,"Tight Suppression","Yes",324,1013
90,50,50,"Tight Suppression","Yes",324,1014
60,75,50,"Tight Suppression","Yes",324,1015
75,75,50,"Tight Suppression","Yes",324,1017
90,75,50,"Tight Suppression","Yes",324,1020
60,90,50,"Tight Suppression","Yes",324,1028
75,90,50,"Tight Suppression","Yes",324,1035
90,90,50,"Tight Suppression","Yes",324,1039
60,50,75,"Tight Suppression","Yes",324,1034
75,50,75,"Tight Suppression","Yes",324,1040
90,50,75,"Tight Suppression","Yes",324,1042
60,75,75,"Tight Suppression","Yes",324,1049
75,75,75,"Tight Suppression","Yes",324,1046
90,75,75,"Tight Suppression","Yes",324,1042
60,90,75,"Tight Suppression","Yes",324,1040
75,90,75,"Tight Suppression","Yes",324,1041
90,90,75,"Tight Suppression","Yes",324,1040
60,50,90,"Tight Suppression","Yes",324,1045
75,50,90,"Tight Suppression","Yes",324,1045
90,50,90,"Tight Suppression","Yes",324,1043
60,75,90,"Tight Suppression","Yes",324,1054
75,75,90,"Tight Suppression","Yes",324,1067
90,75,90,"Tight Suppression","Yes",324,1059
60,90,90,"Tight Suppression","Yes",324,1057
75,90,90,"Tight Suppression","Yes",324,1058
90,90,90,"Tight Suppression","Yes",324,1064
60,50,50,"Loose Suppression","Yes",324,1065
75,50,50,"Loose Suppression","Yes",324,1064
90,50,50,"Loose Suppression","Yes",324,1066
60,75,50,"Loose Suppression","Yes",324,1060
75,75,50,"Loose Suppression","Yes",324,1060
90,75,50,"Loose Suppression","Yes",324,1065
60,90,50,"Loose Suppression","Yes",324,1065
75,90,50,"Loose Suppression","Yes",324,1067
90,90,50,"Loose Suppression","Yes",324,1060
60,50,75,"Loose Suppression","Yes",324,1054
75,50,75,"Loose Suppression","Yes",324,1055
90,50,75,"Loose Suppression","Yes",324,1053
60,75,75,"Loose Suppression","Yes",324,1052
75,75,75,"Loose Suppression","Yes",324,1051
90,75,75,"Loose Suppression","Yes",324,1054
60,90,75,"Loose Suppression","Yes",324,1058
75,90,75,"Loose Suppression","Yes",324,1052
90,90,75,"Loose Suppression","Yes",324,1056
60,50,90,"Loose Suppression","Yes",324,1057
75,50,90,"Loose Suppression","Yes",324,1043
90,50,90,"Loose Suppression","Yes",324,1039
60,75,90,"Loose Suppression","Yes",324,1036
75,75,90,"Loose Suppression","Yes",324,1037
90,75,90,"Loose Suppression","Yes",324,1037
60,90,90,"Loose Suppression","Yes",324,1038
75,90,90,"Loose Suppression","Yes",324,1044
90,90,90,"Loose Suppression","Yes",324,1037
60,50,50,"Aggressive Elimination","No",324,1036
75,50,50,"Aggressive Elimination","No",324,1029
90,50,50,"Aggressive Elimination","No",324,1028
60,75,50,"Aggressive Elimination","No",324,1025
75,75,50,"Aggressive Elimination","No",324,1030
90,75,50,"Aggressive Elimination","No",324,1031
60,90,50,"Aggressive Elimination","No",324,1038
75,90,50,"Aggressive Elimination","No",324,1046
90,90,50,"Aggressive Elimination","No",324,1042
60,50,75,"Aggressive Elimination","No",324,1043
75,50,75,"Aggressive Elimination","No",324,1046
90,50,75,"Aggressive Elimination","No",324,1046
60,75,75,"Aggressive Elimination","No",324,1044
75,75,75,"Aggressive Elimination","No",324,1046
90,75,75,"Aggressive Elimination","No",324,1047
60,90,75,"Aggressive Elimination","No",324,1050
75,90,75,"Aggressive Elimination","No",324,1050
90,90,75,"Aggressive Elimination","No",324,1051
60,50,90,"Aggressive Elimination","No",324,1053
75,50,90,"Aggressive Elimination","No",324,1053
90,50,90,"Aggressive Elimination","No",324,1056
60,75,90,"Aggressive Elimination","No",324,1061
75,75,90,"Aggressive Elimination","No",324,1061
90,75,90,"Aggressive Elimination","No",324,1058
60,90,90,"Aggressive Elimination","No",324,1060
75,90,90,"Aggressive Elimination","No",324,1058
90,90,90,"Aggressive Elimination","No",324,1057
60,50,50,"Moderate Elimination","No",324,1055
75,50,50,"Moderate Elimination","No",324,1050
90,50,50,"Moderate Elimination","No",324,1052
60,75,50,"Moderate Elimination","No",324,1055
75,75,50,"Moderate Elimination","No",324,1053
